@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

lymphography,2,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,134,14,12,2,0,85.714286,14.285714,0,0.695652,0.078664,0.221333,30.274557,63.023671,14.999586,6.437298,8.562288,1.071399,0.459807,0.611592,10.664944,0.761782,71.10159,?,0,0,0,1,14,?,0,?,?,?,?,?,?,0.857143,0.190476,0.809524,0.142857,0.885714,0.857143,0.850794,0.730297,0.9375,0.949121,0.844444,0.857143,0.011,0.002,0.015625,0,15.625,0,68297,28543,6823,100,37.5,?,?
lymphography,3,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,133,15,12,3,0,80,20,0,0.594595,0.100194,0.25965,38.199969,73.156179,16.325336,11.342987,4.982349,1.088356,0.756199,0.332157,10.299567,0.686638,63.089464,?,0,0,0,1,15,?,0,?,?,?,?,?,?,0.8,0.210714,0.789286,0.2,0.803704,0.8,0.79819,0.600099,0.875,0.893439,0.79638,0.8,0.012,0.001,0.015625,0,15.625,0,68936,28362,7004,93.333333,35,?,?
lymphography,3,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,133,15,14,1,0,93.333333,6.666667,0,0.857143,0.067845,0.193749,26.256467,55.561424,15.917931,5.644209,10.273722,1.061195,0.376281,0.684915,12.136442,0.809096,76.243842,?,0,0,0,1,15,?,0,?,?,?,?,?,?,0.933333,0.1,0.9,0.066667,0.94,0.933333,0.932057,0.866025,0.944444,0.95537,0.92823,0.933333,0.011,0.002,0.015625,0,15.625,0,68264,28362,7004,100,33.333333,?,?
lymphography,3,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,133,15,14,1,0,93.333333,6.666667,0,0.877049,0.077824,0.182014,28.431543,48.851662,20.950725,5.148076,15.802649,1.396715,0.343205,1.05351,16.64073,1.109382,79.427942,1,1,0,0,1,14,0,0,1,1,1,1,1,1,0.933333,0.07619,0.92381,0.066667,0.940741,0.933333,0.932264,0.878608,0.992593,0.990476,0.950089,0.933333,0.011,0.002,0.015625,0,15.625,0,68314,28362,7004,100,46.666667,?,?
lymphography,3,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,133,15,12,3,0,80,20,0,0.631148,0.127203,0.259341,46.471574,69.605809,20.950725,9.903999,11.046726,1.396715,0.660267,0.736448,13.521287,0.901419,64.538519,1,1,0,0,1,14,0,0,1,1,1,1,1,1,0.8,0.196825,0.803175,0.2,0.801481,0.8,0.796791,0.61766,0.900529,0.901667,0.850267,0.8,0.012,0.001,0.015625,0,15.625,0,67561,28362,7004,100,48.333333,?,?
lymphography,3,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,133,15,12,3,0,80,20,0,0.631148,0.107513,0.284533,39.347922,76.516409,19.950725,10.30996,9.640765,1.330048,0.687331,0.642718,13.477437,0.898496,67.553621,?,0,0,0,1,15,?,0,?,?,?,?,?,?,0.8,0.196825,0.803175,0.2,0.801481,0.8,0.796791,0.61766,0.932275,0.936138,0.850267,0.8,0.011,0.001,0.015625,0,15.625,0,69011,28362,7004,100,36.666667,?,?
lymphography,3,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,133,15,12,3,0,80,20,0,0.618644,0.107165,0.27933,39.220523,75.11715,19.950725,10.34718,9.603545,1.330048,0.689812,0.640236,13.492321,0.899488,67.628226,?,0,0,0,1,15,?,0,?,?,?,?,?,?,0.8,0.228571,0.771429,0.2,0.854545,0.8,0.782456,0.655433,0.932275,0.935476,0.836257,0.8,0.012,0.001,0.015625,0,15.625,0,70120,28362,7004,100,38.333333,?,?
lymphography,3,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,133,15,12,3,0,80,20,0,0.642857,0.117851,0.279093,43.13152,75.053404,19.950725,10.344741,9.605983,1.330048,0.689649,0.640399,13.009455,0.867297,65.207932,?,0,0,0,1,15,?,0,?,?,?,?,?,?,0.8,0.165079,0.834921,0.2,0.809524,0.8,0.801026,0.630516,0.866667,0.866311,0.85641,0.8,0.011,0.002,0,0.015625,0,15.625,68406,28362,7004,100,40,?,?
lymphography,3,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,133,15,14,1,0,93.333333,6.666667,0,0.877049,0.095556,0.199671,34.971815,53.695252,19.950725,6.030593,13.920132,1.330048,0.40204,0.928009,14.704692,0.980313,73.705052,?,0,0,0,1,15,?,0,?,?,?,?,?,?,0.933333,0.07619,0.92381,0.066667,0.940741,0.933333,0.932264,0.878608,0.966138,0.967593,0.950089,0.933333,0.019,0.001,0.015625,0,15.625,0,68523,28362,7004,100,46.666667,?,?
lymphography,3,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.031,134,14,13,1,0,92.857143,7.142857,0,0.857143,0.070069,0.152757,26.966967,43.497002,14.999586,3.507243,11.492343,1.071399,0.250517,0.820882,11.499513,0.821394,76.665539,?,0,0,0,1,14,?,0,?,?,?,?,?,?,0.928571,0.053571,0.946429,0.071429,0.938776,0.928571,0.928938,0.866025,1,1,0.928205,0.928571,0.012,0.002,0.015625,0,15.625,0,69206,28543,6823,100,35.714286,?,?
