@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

nursery,2,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1187,109,0,91.589506,8.410494,0,0.875439,0.064857,0.157982,23.754563,42.759833,2223.268119,403.182917,1820.085202,1.715485,0.311098,1.404387,1823.315929,1.40688,82.010618,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.915895,0.039962,0.960038,0.084105,0.919027,0.915895,0.905638,0.874311,0.988926,0.976863,0.71003,0.915895,0.41,0.05,0.390625,0.046875,390.625,46.875,57102,1180678,133510,100,32.515432,?,?
nursery,3,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1181,115,0,91.126543,8.873457,0,0.868572,0.073583,0.171164,26.950235,46.326845,2223.34536,464.189981,1759.155379,1.715544,0.358171,1.357373,1766.988748,1.363417,79.474326,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.911265,0.042447,0.957553,0.088735,0.915827,0.911265,0.902304,0.869457,0.984108,0.964659,0.720127,0.911265,0.422,0.05,0.421875,0.046875,421.875,46.875,58021,1180678,133510,100,33.101852,?,?
nursery,3,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1179,117,0,90.972222,9.027778,0,0.866252,0.071596,0.168188,26.222571,45.521381,2223.34536,450.53068,1772.81468,1.715544,0.347632,1.367913,1778.14531,1.372026,79.976118,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.909722,0.043365,0.956635,0.090278,0.915803,0.909722,0.900853,0.867983,0.986007,0.968978,0.718969,0.909722,0.41,0.06,0.40625,0.0625,406.25,62.5,55931,1180678,133510,100,33.194444,?,?
nursery,3,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1181,115,0,91.126543,8.873457,0,0.868582,0.073479,0.170011,26.912142,46.014884,2223.34536,460.685581,1762.65978,1.715544,0.355467,1.360077,1769.701988,1.365511,79.59636,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.911265,0.042393,0.957607,0.088735,0.915499,0.911265,0.902277,0.869288,0.985014,0.967743,0.720112,0.911265,0.479,0.05,0.40625,0.046875,406.25,46.875,58085,1180678,133510,100,33.271605,?,?
nursery,3,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1190,106,0,91.820988,8.179012,0,0.878807,0.072446,0.166336,26.533628,45.020303,2223.34536,448.563217,1774.782143,1.715544,0.346114,1.369431,1778.295254,1.372141,79.982862,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.91821,0.039236,0.960764,0.08179,0.923096,0.91821,0.908183,0.878623,0.988587,0.972992,0.711955,0.91821,0.401,0.05,0.390625,0.046875,390.625,46.875,56962,1180678,133510,100,33.395062,?,?
nursery,3,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1192,104,0,91.975309,8.024691,0,0.881058,0.072674,0.167541,26.617646,45.34735,2223.268119,451.747263,1771.520856,1.715485,0.34857,1.366914,1775.361799,1.369878,79.853698,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.919753,0.038481,0.961519,0.080247,?,0.919753,?,?,0.987681,0.973738,?,0.919753,0.41,0.05,0.421875,0.046875,421.875,46.875,57964,1180678,133510,100,33.287037,?,?
nursery,3,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1190,106,0,91.820988,8.179012,0,0.879043,0.074953,0.172019,27.452434,46.559403,2223.268119,471.398035,1751.870084,1.715485,0.363733,1.351752,1759.359369,1.35753,79.133927,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.91821,0.039002,0.960998,0.08179,0.921209,0.91821,0.912244,0.881238,0.984442,0.965074,0.772397,0.91821,0.41,0.05,0.40625,0.0625,406.25,62.5,59158,1180678,133510,100,33.503086,?,?
nursery,3,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1185,111,0,91.435185,8.564815,0,0.87306,0.071975,0.166764,26.361646,45.137036,2223.268119,448.870049,1774.39807,1.715485,0.34635,1.369134,1778.974919,1.372666,80.016211,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.914352,0.040987,0.959013,0.085648,?,0.914352,?,?,0.987116,0.971319,?,0.914352,0.4,0.05,0.390625,0.046875,390.625,46.875,57997,1180678,133510,100,33.333333,?,?
nursery,3,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1189,107,0,91.743827,8.256173,0,0.877835,0.071132,0.165465,26.053067,44.785342,2223.268119,444.114235,1779.153884,1.715485,0.342681,1.372804,1785.13755,1.377421,80.293399,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.917438,0.039292,0.960708,0.082562,0.920397,0.917438,0.909955,0.879215,0.986971,0.97162,0.749586,0.917438,0.421,0.05,0.40625,0.0625,406.25,62.5,57563,1180678,133510,100,33.256173,?,?
nursery,3,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0455,11664,1296,1183,113,0,91.280864,8.719136,0,0.870887,0.073113,0.169775,26.777718,45.950724,2230.321868,464.979068,1765.3428,1.720927,0.35878,1.362147,1769.216506,1.365136,79.325614,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.912809,0.041445,0.958555,0.087191,?,0.912809,?,?,0.986267,0.967126,?,0.912809,0.4,0.05,0.390625,0.046875,390.625,46.875,57239,1180678,133510,99.92284,33.055556,?,?
