@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

splice,9,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2009,2871,319,304,15,0,95.297806,4.702194,0,0.923768,0.042509,0.146541,10.372474,32.386769,471.62119,52.358429,419.262761,1.478436,0.164133,1.314303,430.243323,1.348725,91.226461,0.960526,73,0.020576,5,0.979424,238,0.039474,3,0.935897,0.960526,0.948052,0.931663,0.997563,0.992341,0.952978,0.024491,0.975509,0.047022,0.95339,0.952978,0.953095,0.925266,0.996083,0.993268,0.947883,0.952978,0.998,0.195,0.9375,0.1875,937.5,187.5,1761944,1496886,177502,99.373041,40.334378,?
splice,9,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2009,2871,319,308,11,0,96.551724,3.448276,0,0.943697,0.040427,0.140291,9.864624,31.005295,471.62119,58.680967,412.940222,1.478436,0.183953,1.294483,433.404933,1.358636,91.896832,0.973684,74,0.016461,4,0.983539,239,0.026316,2,0.948718,0.973684,0.961039,0.948784,0.992798,0.987788,0.965517,0.025326,0.974674,0.034483,0.965891,0.965517,0.965482,0.942659,0.992901,0.989265,0.9637,0.965517,1.074,0.154,0.96875,0.15625,968.75,156.25,1761135,1496886,177502,99.373041,39.602926,?
splice,9,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2009,2871,319,305,14,0,95.611285,4.388715,0,0.928849,0.04445,0.152128,10.84611,33.621417,471.62119,60.547308,411.073882,1.478436,0.189803,1.288633,428.910427,1.344547,90.943841,0.947368,72,0.020576,5,0.979424,238,0.052632,4,0.935065,0.947368,0.941176,0.922655,0.994152,0.984711,0.956113,0.023494,0.976506,0.043887,0.956482,0.956113,0.956209,0.929387,0.994384,0.990799,0.952153,0.956113,1.099,0.213,1.015625,0.171875,1015.625,171.875,1760969,1496886,177502,98.432602,39.498433,?
splice,10,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2009,2871,319,311,8,0,97.492163,2.507837,0,0.959169,0.033509,0.115355,8.176498,25.494224,471.623505,32.307298,439.316207,1.478444,0.101277,1.377167,440.82566,1.381899,93.469824,0.948052,73,0.008264,2,0.991736,240,0.051948,4,0.973333,0.948052,0.960526,0.948325,0.999141,0.997333,0.974922,0.01514,0.98486,0.025078,0.974996,0.974922,0.974879,0.959796,0.999007,0.998148,0.97216,0.974922,1.131,0.14,1.046875,0.109375,1046.875,109.375,1761193,1496886,177502,100,38.975967,?
splice,10,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2009,2871,319,296,23,0,92.789969,7.210031,0,0.882284,0.059817,0.188387,14.595794,41.634898,471.623505,99.38554,372.237965,1.478444,0.311553,1.16689,413.284564,1.295563,87.630188,0.857143,66,0.012397,3,0.987603,239,0.142857,11,0.956522,0.857143,0.90411,0.87798,0.993989,0.981955,0.9279,0.046808,0.953192,0.0721,0.929476,0.9279,0.9277,0.883952,0.984559,0.976217,0.920537,0.9279,0.931,0.14,0.921875,0.140625,921.875,140.625,1760884,1496886,177502,97.178683,41.37931,?
splice,10,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2009,2871,319,311,8,0,97.492163,2.507837,0,0.959573,0.031994,0.120796,7.806852,26.696837,471.62119,40.675267,430.945923,1.478436,0.127509,1.350928,443.63903,1.390718,94.066815,0.986842,75,0.016461,4,0.983539,239,0.013158,1,0.949367,0.986842,0.967742,0.957708,0.997942,0.99313,0.974922,0.007911,0.992089,0.025078,0.976017,0.974922,0.974996,0.95958,0.996745,0.994678,0.973629,0.974922,0.949,0.112,0.90625,0.109375,906.25,109.375,1761766,1496886,177502,99.68652,39.498433,?
splice,10,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2009,2871,319,308,11,0,96.551724,3.448276,0,0.944095,0.037912,0.138157,9.250871,30.53388,471.62119,45.440103,426.181087,1.478436,0.142445,1.335991,435.470327,1.365111,92.334767,0.973684,74,0.00823,2,0.99177,241,0.026316,2,0.973684,0.973684,0.973684,0.965454,0.998592,0.996212,0.965517,0.018149,0.981851,0.034483,0.966049,0.965517,0.965658,0.944188,0.997218,0.995394,0.963001,0.965517,1.003,0.199,0.9375,0.171875,937.5,171.875,1761784,1496886,177502,99.373041,38.975967,?
splice,10,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2009,2871,319,308,11,0,96.551724,3.448276,0,0.943613,0.038585,0.132896,9.415196,29.370953,471.62119,43.77619,427.845,1.478436,0.137229,1.341207,434.47202,1.361981,92.123091,0.934211,71,0.012346,3,0.987654,240,0.065789,5,0.959459,0.934211,0.946667,0.930418,0.997618,0.992418,0.965517,0.025343,0.974657,0.034483,0.965514,0.965517,0.965425,0.943708,0.997811,0.995918,0.962374,0.965517,0.994,0.28,0.921875,0.25,921.875,250,1761710,1496886,177502,100,39.916405,?
splice,10,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2009,2871,319,303,16,0,94.984326,5.015674,0,0.918453,0.049363,0.163502,12.029922,36.08409,472.728597,75.758703,396.969894,1.481908,0.237488,1.24442,424.615806,1.331084,89.822323,0.935065,72,0.012397,3,0.987603,239,0.064935,5,0.96,0.935065,0.947368,0.93105,0.991682,0.979951,0.949843,0.030127,0.969873,0.050157,0.949987,0.949843,0.949862,0.920911,0.992912,0.987301,0.943422,0.949843,1.223,0.187,1.03125,0.140625,1031.25,140.625,1761545,1496886,177502,98.432602,40.020899,?
splice,10,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2009,2871,319,302,17,0,94.670846,5.329154,0,0.913962,0.04954,0.15707,12.072968,34.664623,472.728597,60.496732,412.231865,1.481908,0.189645,1.292263,426.10705,1.335759,90.137777,0.909091,70,0.020661,5,0.979339,237,0.090909,7,0.933333,0.909091,0.921053,0.896501,0.992916,0.973476,0.946708,0.026401,0.973599,0.053292,0.947792,0.946708,0.946818,0.916392,0.994249,0.988843,0.940581,0.946708,0.997,0.137,0.953125,0.125,953.125,125,1757120,1496886,177502,99.373041,40.752351,?
splice,10,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2009,2871,319,300,19,0,94.043887,5.956113,0,0.903027,0.051285,0.172077,12.498321,37.976489,472.728597,99.549125,373.179472,1.481908,0.312066,1.169842,420.370191,1.317775,88.924214,0.909091,70,0.033058,8,0.966942,234,0.090909,7,0.897436,0.909091,0.903226,0.872203,0.986476,0.97446,0.940439,0.037841,0.962159,0.059561,0.940679,0.940439,0.940442,0.904946,0.985235,0.973545,0.933818,0.940439,0.873,0.152,0.84375,0.15625,843.75,156.25,1760785,1496886,177502,98.746082,40.125392,?
splice,10,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2009,2871,319,303,16,0,94.984326,5.015674,0,0.918568,0.044706,0.159835,10.894987,35.274685,472.728597,64.066623,408.661974,1.481908,0.200836,1.281072,429.18895,1.34542,90.789716,0.948052,73,0.020661,5,0.979339,237,0.051948,4,0.935897,0.948052,0.941935,0.923336,0.996351,0.988076,0.949843,0.032488,0.967512,0.050157,0.949879,0.949843,0.949842,0.917371,0.993919,0.990194,0.946896,0.949843,1.231,0.12,0.984375,0.109375,984.375,109.375,1761558,1496886,177502,99.373041,39.393939,?
splice,10,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2009,2871,319,304,15,0,95.297806,4.702194,0,0.923226,0.046877,0.15683,11.424111,34.611523,472.728597,70.800762,401.927835,1.481908,0.221946,1.259962,426.636511,1.337419,90.249778,0.922078,71,0.020661,5,0.979339,237,0.077922,6,0.934211,0.922078,0.928105,0.905459,0.994526,0.983277,0.952978,0.03149,0.96851,0.047022,0.95291,0.952978,0.952773,0.926067,0.994269,0.989234,0.946187,0.952978,1.013,0.11,0.890625,0.109375,890.625,109.375,1761754,1496886,177502,98.746082,40.020899,?
splice,1,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2009,2871,319,305,14,0,95.611285,4.388715,0,0.928647,0.046423,0.15974,11.313335,35.25386,472.728597,64.298678,408.429919,1.481908,0.201563,1.280345,428.57364,1.343491,90.659554,0.961039,74,0.020661,5,0.979339,237,0.038961,3,0.936709,0.961039,0.948718,0.932258,0.99356,0.977067,0.956113,0.030493,0.969507,0.043887,0.956388,0.956113,0.956117,0.92686,0.993412,0.988289,0.954362,0.956113,4.964,0.844,4.546875,0.796875,4546.875,796.875,2792886,1496886,177502,99.059561,40.020899,?
splice,1,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2009,2871,319,307,12,0,96.238245,3.761755,0,0.938926,0.043536,0.139769,10.609744,30.846365,472.728597,47.46402,425.264577,1.481908,0.14879,1.333118,431.63843,1.353099,91.307874,0.935065,72,0.012397,3,0.987603,239,0.064935,5,0.96,0.935065,0.947368,0.93105,0.997692,0.993212,0.962382,0.023776,0.976224,0.037618,0.962449,0.962382,0.962338,0.938635,0.996817,0.994476,0.959535,0.962382,4.771,0.757,4.609375,0.75,4609.375,750,2816097,1496886,177502,99.68652,40.961338,?
splice,1,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2009,2871,319,306,13,0,95.924765,4.075235,0,0.933743,0.045743,0.152462,11.147678,33.647567,472.728597,61.31853,411.410067,1.481908,0.192221,1.289687,429.801436,1.34734,90.91928,0.948052,73,0.016529,4,0.983471,238,0.051948,4,0.948052,0.948052,0.948052,0.931523,0.995224,0.98434,0.959248,0.027134,0.972866,0.040752,0.959237,0.959248,0.959228,0.93324,0.993777,0.988852,0.956356,0.959248,5.312,0.917,4.625,0.796875,4625,796.875,2816932,1496886,177502,99.059561,40.229885,?
splice,1,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2009,2871,319,302,17,0,94.670846,5.329154,0,0.913478,0.044333,0.152083,10.803927,33.564035,472.728597,56.43063,416.297967,1.481908,0.176899,1.305009,429.372495,1.345995,90.828543,0.922078,71,0.028926,7,0.971074,235,0.077922,6,0.910256,0.922078,0.916129,0.889248,0.995814,0.988296,0.946708,0.031124,0.968876,0.053292,0.946825,0.946708,0.946748,0.915636,0.995024,0.99173,0.940314,0.946708,4.77,0.789,4.53125,0.765625,4531.25,765.625,2815128,1496886,177502,99.373041,39.811912,?
splice,1,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.201,2871,319,309,10,0,96.865204,3.134796,0,0.949105,0.032642,0.126622,7.955018,27.94488,472.728597,46.311192,426.417405,1.481908,0.145176,1.336732,442.929421,1.388493,93.696346,0.961039,74,0.004132,1,0.995868,241,0.038961,3,0.986667,0.961039,0.973684,0.9656,0.999624,0.998805,0.968652,0.019419,0.980581,0.031348,0.968965,0.968652,0.96873,0.949371,0.994955,0.992566,0.966053,0.968652,5.112,0.996,4.734375,0.9375,4734.375,937.5,2814802,1496886,177502,99.059561,38.76698,?
splice,1,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.201,2871,319,307,12,0,96.238245,3.761755,0,0.938312,0.041894,0.141755,10.222462,31.328933,471.623505,56.512267,415.111238,1.478444,0.177154,1.301289,430.918151,1.350841,91.3691,0.909091,70,0.012397,3,0.987603,239,0.090909,7,0.958904,0.909091,0.933333,0.913416,0.992702,0.982169,0.962382,0.031182,0.968818,0.037618,0.962559,0.962382,0.962189,0.937154,0.995959,0.992735,0.960275,0.962382,5.337,1.09,4.546875,0.828125,4546.875,828.125,2815076,1496886,177502,99.373041,40.020899,?
splice,1,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.201,2871,319,304,15,0,95.297806,4.702194,0,0.923877,0.04675,0.153328,11.407287,33.886689,471.623505,57.803668,413.819837,1.478444,0.181203,1.297241,426.932289,1.338346,90.523963,0.935065,72,0.024793,6,0.975207,236,0.064935,5,0.923077,0.935065,0.929032,0.906292,0.99356,0.980495,0.952978,0.01965,0.98035,0.047022,0.953898,0.952978,0.95327,0.929159,0.995937,0.990841,0.944558,0.952978,4.61,0.925,4.5,0.84375,4500,843.75,2812984,1496886,177502,99.373041,40.647858,?
splice,1,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.201,2871,319,299,20,0,93.730408,6.269592,0,0.897625,0.058412,0.177447,14.253019,39.217219,471.62119,88.574368,383.046822,1.478436,0.277663,1.200774,412.539976,1.293229,87.47274,0.894737,68,0.024691,6,0.975309,237,0.105263,8,0.918919,0.894737,0.906667,0.878118,0.992907,0.980796,0.937304,0.036673,0.963327,0.062696,0.937057,0.937304,0.937124,0.902839,0.990748,0.984698,0.92661,0.937304,4.292,1.079,4.28125,0.875,4281.25,875,2812393,1496886,177502,98.746082,40.752351,?
splice,1,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.201,2871,319,301,18,0,94.357367,5.642633,0,0.907993,0.050031,0.164349,12.207904,36.322432,471.62119,71.406626,400.214563,1.478436,0.223845,1.254591,422.509843,1.324482,89.586696,0.907895,69,0.016461,4,0.983539,239,0.092105,7,0.945205,0.907895,0.926174,0.904003,0.989658,0.97784,0.943574,0.032308,0.967692,0.056426,0.943806,0.943574,0.94356,0.912541,0.991504,0.985044,0.934466,0.943574,4.715,0.781,4.5625,0.78125,4562.5,781.25,2810939,1496886,177502,99.059561,40.125392,?
splice,1,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.201,2871,319,309,10,0,96.865204,3.134796,0,0.949032,0.034624,0.137599,8.448555,30.410354,471.62119,69.201497,402.419692,1.478436,0.216933,1.261504,439.108003,1.376514,93.10608,0.960526,73,0.00823,2,0.99177,241,0.039474,3,0.973333,0.960526,0.966887,0.956657,0.998863,0.996289,0.968652,0.019555,0.980445,0.031348,0.96881,0.968652,0.968678,0.948024,0.988893,0.979797,0.967079,0.968652,4.871,0.936,4.609375,0.828125,4609.375,828.125,2814871,1496886,177502,99.059561,38.244514,?
splice,2,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.201,2871,319,298,21,0,93.416928,6.583072,0,0.892496,0.048718,0.156126,11.887583,34.505129,471.62119,59.273312,412.347878,1.478436,0.18581,1.292627,424.589756,1.331002,90.02771,0.855263,65,0.012346,3,0.987654,240,0.144737,11,0.955882,0.855263,0.902778,0.876806,0.997076,0.99027,0.934169,0.042529,0.957471,0.065831,0.935438,0.934169,0.933806,0.894493,0.994303,0.991503,0.926625,0.934169,4.465,0.806,4.40625,0.796875,4406.25,796.875,2815913,1496886,177502,99.373041,40.647858,?
splice,2,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.201,2871,319,309,10,0,96.865204,3.134796,0,0.948959,0.033464,0.124026,8.165611,27.410645,471.62119,48.320269,423.300921,1.478436,0.151474,1.326962,440.46436,1.380766,93.393675,0.947368,72,0.012346,3,0.987654,240,0.052632,4,0.96,0.947368,0.953642,0.939305,0.991553,0.986935,0.968652,0.019538,0.980462,0.031348,0.968647,0.968652,0.96863,0.949119,0.994091,0.990751,0.965763,0.968652,4.633,0.782,4.46875,0.78125,4468.75,781.25,2789196,1496886,177502,99.373041,38.349007,?
splice,2,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.201,2871,319,301,18,0,94.357367,5.642633,0,0.907731,0.046093,0.156898,11.24706,34.675643,471.62119,85.157258,386.463932,1.478436,0.266951,1.211486,425.536624,1.333971,90.228479,0.894737,68,0.024691,6,0.975309,237,0.105263,8,0.918919,0.894737,0.906667,0.878118,0.992528,0.977472,0.943574,0.034678,0.965322,0.056426,0.943249,0.943574,0.943323,0.912253,0.988932,0.978469,0.933978,0.943574,3.803,0.701,3.75,0.703125,3750,703.125,2815318,1496886,177502,98.746082,40.020899,?
splice,2,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.201,2871,319,298,21,0,93.416928,6.583072,0,0.893124,0.050611,0.177367,12.34952,39.199314,471.623505,80.030312,391.593192,1.478444,0.250879,1.227565,420.147343,1.317076,89.085327,0.909091,70,0.028926,7,0.971074,235,0.090909,7,0.909091,0.909091,0.909091,0.880165,0.994365,0.983791,0.934169,0.037653,0.962347,0.065831,0.934464,0.934169,0.934262,0.894412,0.992203,0.985659,0.927561,0.934169,3.751,0.693,3.75,0.6875,3750,687.5,2812970,1496886,177502,98.432602,39.289446,?
splice,2,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.201,2871,319,304,15,0,95.297806,4.702194,0,0.923544,0.045234,0.153064,11.037368,33.828225,471.623505,68.162244,403.46126,1.478444,0.213675,1.264769,429.278089,1.345699,91.021352,0.974026,75,0.028926,7,0.971074,235,0.025974,2,0.914634,0.974026,0.943396,0.925443,0.997156,0.991347,0.952978,0.02935,0.97065,0.047022,0.953854,0.952978,0.953021,0.922913,0.993299,0.990299,0.950022,0.952978,4.063,0.805,3.96875,0.78125,3968.75,781.25,2816636,1496886,177502,99.059561,39.498433,?
splice,2,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2011,2871,319,311,8,0,97.492163,2.507837,0,0.959227,0.039067,0.127218,9.520595,28.076481,472.728597,40.260792,432.467806,1.481908,0.126209,1.355698,437.039585,1.37003,92.450423,0.961039,74,0.008264,2,0.991736,240,0.038961,3,0.973684,0.961039,0.96732,0.957047,0.99839,0.994904,0.974922,0.017425,0.982575,0.025078,0.974915,0.974922,0.974904,0.958645,0.997613,0.996249,0.973399,0.974922,4.113,0.711,3.96875,0.71875,3968.75,718.75,2816566,1496886,177502,100,41.170324,?
splice,2,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2011,2871,319,299,20,0,93.730408,6.269592,0,0.897779,0.052379,0.171148,12.764784,37.771573,472.728597,75.523338,397.20526,1.481908,0.23675,1.245158,421.002044,1.319756,89.057875,0.896104,69,0.024793,6,0.975207,236,0.103896,8,0.92,0.896104,0.907895,0.879226,0.992702,0.980842,0.937304,0.0412,0.9588,0.062696,0.9371,0.937304,0.937114,0.899378,0.99264,0.987677,0.930318,0.937304,3.843,0.696,3.8125,0.703125,3812.5,703.125,2811537,1496886,177502,99.059561,40.438871,?
splice,2,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2011,2871,319,311,8,0,97.492163,2.507837,0,0.959511,0.03637,0.130762,8.863492,28.858606,472.728597,45.140634,427.587963,1.481908,0.141507,1.340401,439.8645,1.378886,93.047999,0.948052,73,0.008264,2,0.991736,240,0.051948,4,0.973333,0.948052,0.960526,0.948325,0.995546,0.985337,0.974922,0.007979,0.992021,0.025078,0.976114,0.974922,0.975074,0.962921,0.996675,0.99384,0.970252,0.974922,4.067,0.684,3.9375,0.6875,3937.5,687.5,2813591,1496886,177502,99.373041,39.393939,?
splice,2,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2011,2871,319,305,14,0,95.611285,4.388715,0,0.928446,0.043162,0.145356,10.518549,32.079394,472.728597,53.48343,419.245167,1.481908,0.16766,1.314248,430.547646,1.349679,91.077132,0.935065,72,0.012397,3,0.987603,239,0.064935,5,0.96,0.935065,0.947368,0.93105,0.997531,0.992361,0.956113,0.030493,0.969507,0.043887,0.956089,0.956113,0.956011,0.929035,0.996623,0.993927,0.951837,0.956113,3.806,0.689,3.765625,0.6875,3765.625,687.5,2814233,1496886,177502,99.68652,40.543365,?
splice,2,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2011,2871,319,305,14,0,95.611285,4.388715,0,0.929244,0.047409,0.156105,11.553734,34.451506,472.728597,64.283969,408.444628,1.481908,0.201517,1.280391,428.457191,1.343126,90.634921,0.961039,74,0.016529,4,0.983471,238,0.038961,3,0.948718,0.961039,0.954839,0.940381,0.997317,0.991414,0.956113,0.021048,0.978952,0.043887,0.957063,0.956113,0.956315,0.929994,0.992307,0.987794,0.952567,0.956113,3.817,0.818,3.78125,0.8125,3781.25,812.5,2815458,1496886,177502,99.059561,40.334378,?
splice,3,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2011,2871,319,302,17,0,94.670846,5.329154,0,0.912725,0.047123,0.158998,11.498532,35.139708,471.62119,76.295294,395.325895,1.478436,0.23917,1.239266,425.295664,1.333215,90.177387,0.907895,69,0,0,1,243,0.092105,7,1,0.907895,0.951724,0.939401,0.992365,0.989006,0.946708,0.03859,0.96141,0.053292,0.948313,0.946708,0.946829,0.913476,0.989727,0.983722,0.942418,0.946708,3.812,0.713,3.75,0.71875,3750,718.75,2811199,1496886,177502,98.746082,39.811912,?
splice,3,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2011,2871,319,304,15,0,95.297806,4.702194,0,0.923439,0.042888,0.150661,10.465149,33.297272,471.62119,85.722788,385.898401,1.478436,0.268723,1.209713,430.944483,1.350923,91.375132,0.921053,70,0.020576,5,0.979424,238,0.078947,6,0.933333,0.921053,0.927152,0.9046,0.996426,0.988435,0.952978,0.029299,0.970701,0.047022,0.95293,0.952978,0.952935,0.923665,0.987929,0.979003,0.948615,0.952978,3.838,0.713,3.78125,0.71875,3781.25,718.75,2812498,1496886,177502,99.059561,39.393939,?
splice,3,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2011,2871,319,306,13,0,95.924765,4.075235,0,0.934309,0.047572,0.152518,11.608026,33.707601,471.62119,55.44062,416.18057,1.478436,0.173795,1.304641,427.485308,1.340079,90.641667,0.986842,75,0.028807,7,0.971193,236,0.013158,1,0.914634,0.986842,0.949367,0.933922,0.995722,0.987564,0.959248,0.015251,0.984749,0.040752,0.960916,0.959248,0.959511,0.936866,0.99557,0.992296,0.954537,0.959248,3.968,0.722,3.9375,0.703125,3937.5,703.125,2791167,1496886,177502,99.373041,40.125392,?
splice,3,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2011,2871,319,309,10,0,96.865204,3.134796,0,0.949318,0.03677,0.137112,8.960949,30.260022,472.728597,54.05538,418.673217,1.481908,0.169453,1.312455,438.713348,1.375277,92.804487,0.961039,74,0.012397,3,0.987603,239,0.038961,3,0.961039,0.961039,0.961039,0.948642,0.998283,0.994632,0.968652,0.014697,0.985303,0.031348,0.969124,0.968652,0.968761,0.950778,0.994228,0.991,0.965015,0.968652,3.837,0.925,3.828125,0.78125,3828.125,781.25,2813126,1496886,177502,99.059561,39.602926,?
splice,3,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2011,2871,319,308,11,0,96.551724,3.448276,0,0.944015,0.038552,0.135201,9.395274,29.838131,472.728597,51.941519,420.787078,1.481908,0.162826,1.319082,436.855479,1.369453,92.411477,0.948052,73,0.016529,4,0.983471,238,0.051948,4,0.948052,0.948052,0.948052,0.931523,0.995224,0.987303,0.965517,0.022778,0.977222,0.034483,0.965517,0.965517,0.965517,0.942739,0.994393,0.991257,0.963925,0.965517,3.894,0.716,3.828125,0.703125,3828.125,703.125,2813814,1496886,177502,99.059561,39.811912,?
splice,3,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.2011,2871,319,303,16,0,94.984326,5.015674,0,0.919584,0.040938,0.142209,9.976588,31.384854,472.728597,46.573982,426.154616,1.481908,0.146,1.335908,434.332098,1.361543,91.877686,0.974026,75,0.033058,8,0.966942,234,0.025974,2,0.903614,0.974026,0.9375,0.917768,0.997156,0.991009,0.949843,0.020682,0.979318,0.050157,0.952,0.949843,0.950129,0.920503,0.996834,0.994887,0.946559,0.949843,3.825,0.65,3.765625,0.640625,3765.625,640.625,2816124,1496886,177502,99.68652,40.020899,?
