@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

balance-scale,2,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,563,62,57,5,0,91.935484,8.064516,0,0.850674,0.214701,0.282025,56.453648,64.648715,82.079511,44.179928,37.899583,1.323863,0.712579,0.611284,37.899583,0.611284,46.174231,1,29,0.090909,3,0.909091,30,0,0,0.90625,1,0.95082,0.907669,0.992685,0.991821,0.919355,0.069087,0.930913,0.080645,?,0.919355,?,?,0.967234,0.924043,?,0.919355,0.02,1.451,0.015625,0.625,15.625,625,66610,40713,6144,100,91.397849,?,?
balance-scale,3,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,562,63,58,5,0,92.063492,7.936508,0,0.852941,0.209367,0.280775,55.094202,64.418842,83.196146,43.726504,39.469642,1.320574,0.694071,0.626502,39.551158,0.627796,47.539651,1,29,0.088235,3,0.911765,31,0,0,0.90625,1,0.95082,0.909003,0.994929,0.994078,0.920635,0.067694,0.932306,0.079365,?,0.920635,?,?,0.976754,0.937185,?,0.920635,0.014,1.442,0.015625,0.609375,15.625,609.375,66456,40644,6213,100,89.94709,?,?
balance-scale,3,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,562,63,57,6,0,90.47619,9.52381,0,0.823529,0.205984,0.2816,54.204111,64.608228,83.196146,44.266261,38.929885,1.320574,0.702639,0.617935,39.441644,0.626058,47.408018,0.965517,28,0.029412,1,0.970588,33,0.034483,1,0.965517,0.965517,0.965517,0.936105,0.998986,0.998851,0.904762,0.081232,0.918768,0.095238,?,0.904762,?,?,0.968222,0.931596,?,0.904762,0.01,1.433,0.015625,0.59375,15.625,593.75,66477,40644,6213,100,86.772487,?,?
balance-scale,3,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,562,63,56,7,0,88.888889,11.111111,0,0.794118,0.216229,0.286494,56.900049,65.730969,83.196146,48.418567,34.777579,1.320574,0.768549,0.552025,37.063831,0.588315,44.549937,0.965517,28,0.117647,4,0.882353,30,0.034483,1,0.875,0.965517,0.918033,0.845302,0.994929,0.994468,0.888889,0.094771,0.905229,0.111111,?,0.888889,?,?,0.93229,0.916682,?,0.888889,0.011,1.385,0.015625,0.609375,15.625,609.375,66637,40644,6213,96.825397,89.94709,?,?
balance-scale,3,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,562,63,57,6,0,90.47619,9.52381,0,0.823529,0.216638,0.278511,57.007667,63.899395,83.196146,44.664474,38.531672,1.320574,0.70896,0.611614,38.725565,0.614692,46.547307,0.965517,28,0.117647,4,0.882353,30,0.034483,1,0.875,0.965517,0.918033,0.845302,0.995943,0.995476,0.904762,0.081232,0.918768,0.095238,?,0.904762,?,?,0.967803,0.94789,?,0.904762,0.013,1.419,0.015625,0.671875,15.625,671.875,66541,40644,6213,100,91.005291,?,?
balance-scale,3,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,562,63,56,7,0,88.888889,11.111111,0,0.794118,0.228007,0.294844,59.999285,67.646754,83.196146,47.726407,35.469739,1.320574,0.757562,0.563012,35.475671,0.563106,42.641003,0.965517,28,0.058824,2,0.941176,32,0.034483,1,0.933333,0.965517,0.949153,0.90486,0.996957,0.996586,0.888889,0.094771,0.905229,0.111111,?,0.888889,?,?,0.962684,0.924503,?,0.888889,0.01,1.439,0,0.546875,0,546.875,66712,40644,6213,100,92.063492,?,?
balance-scale,3,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,563,62,57,5,0,91.935484,8.064516,0,0.848485,0.204544,0.26808,54.30101,62.121071,79.57723,40.214849,39.362382,1.283504,0.648627,0.634877,39.366178,0.634938,49.469148,1,29,0.121212,4,0.878788,29,0,0,0.878788,1,0.935484,0.878788,1,1,0.919355,0.07087,0.92913,0.080645,?,0.919355,?,?,0.985261,0.946991,?,0.919355,0.013,1.462,0.015625,0.625,15.625,625,66845,40713,6144,100,89.784946,?,?
balance-scale,3,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,563,62,57,5,0,91.935484,8.064516,0,0.850674,0.220332,0.285859,57.934094,65.527647,82.079511,44.407487,37.672024,1.323863,0.71625,0.607613,37.913763,0.611512,46.191507,1,29,0.090909,3,0.909091,30,0,0,0.90625,1,0.95082,0.907669,0.99791,0.997662,0.919355,0.069087,0.930913,0.080645,?,0.919355,?,?,0.97656,0.93656,?,0.919355,0.017,1.484,0.03125,0.71875,31.25,718.75,66898,40713,6144,100,92.473118,?,?
balance-scale,3,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,563,62,57,5,0,91.935484,8.064516,0,0.850818,0.218265,0.288611,57.390552,66.158419,82.079511,44.727424,37.352087,1.323863,0.72141,0.602453,37.415106,0.603469,45.583977,1,29,0.030303,1,0.969697,32,0,0,0.966667,1,0.983051,0.968181,1,1,0.919355,0.067305,0.932695,0.080645,?,0.919355,?,?,0.970164,0.925221,?,0.919355,0.014,1.481,0.015625,0.796875,15.625,796.875,66509,40713,6144,100,88.709677,?,?
balance-scale,3,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220613.2259,563,62,54,8,0,87.096774,12.903226,0,0.761194,0.227985,0.295741,59.946327,67.792904,82.079511,47.605726,34.473785,1.323863,0.767834,0.556029,34.660394,0.559039,42.227827,0.964286,27,0.117647,4,0.882353,30,0.035714,1,0.870968,0.964286,0.915254,0.842665,0.996849,0.996544,0.870968,0.109827,0.890173,0.129032,?,0.870968,?,?,0.949752,0.911625,?,0.870968,0.011,1.577,0.015625,0.8125,15.625,812.5,66573,40713,6144,100,92.473118,?,?
