@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

nursery,2,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0426,11664,1296,1183,113,0,91.280864,8.719136,0,0.87084,0.072395,0.16673,26.515022,45.126951,2223.34536,449.629843,1773.715517,1.715544,0.346937,1.368608,1779.299088,1.372916,80.028012,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.912809,0.041583,0.958417,0.087191,0.916655,0.912809,0.902758,0.870108,0.986943,0.97066,0.707744,0.912809,2.039,0.26,2.015625,0.265625,2015.625,265.625,270996,1180678,133510,100,33.317901,?
nursery,2,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0426,11664,1296,1195,101,0,92.20679,7.79321,0,0.884534,0.070012,0.163679,25.642563,44.30204,2223.268119,436.299263,1786.968856,1.715485,0.336651,1.378834,1791.254627,1.382141,80.568538,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.922068,0.037344,0.962656,0.077932,0.926004,0.922068,0.911901,0.883804,0.988122,0.972381,0.714885,0.922068,2.021,0.29,2.015625,0.296875,2015.625,296.875,273857,1180678,133510,100,33.317901,?
nursery,2,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0426,11664,1296,1191,105,0,91.898148,8.101852,0,0.879971,0.070952,0.164569,25.987124,44.542708,2223.268119,438.516953,1784.751166,1.715485,0.338362,1.377123,1788.554962,1.380058,80.447111,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.918981,0.038742,0.961258,0.081019,0.922732,0.918981,0.908834,0.879151,0.988152,0.974675,0.712497,0.918981,2.039,0.263,2.03125,0.25,2031.25,250,268618,1180678,133510,100,33.179012,?
nursery,2,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0426,11664,1296,1186,110,0,91.512346,8.487654,0,0.874305,0.071484,0.166219,26.181855,44.989406,2223.268119,444.404193,1778.863926,1.715485,0.342904,1.37258,1782.01855,1.375014,80.15311,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.915123,0.040756,0.959244,0.084877,0.919958,0.915123,0.907024,0.876123,0.987991,0.975015,0.735859,0.915123,2.042,0.269,2.03125,0.265625,2031.25,265.625,271390,1180678,133510,100,33.101852,?
nursery,2,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0426,11664,1296,1187,109,0,91.589506,8.410494,0,0.875526,0.071174,0.164803,26.068351,44.606032,2223.268119,439.179716,1784.088403,1.715485,0.338873,1.376611,1787.230025,1.379036,80.387516,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.915895,0.040169,0.959831,0.084105,0.919401,0.915895,0.908522,0.8772,0.988132,0.974178,0.748449,0.915895,2.012,0.272,2.015625,0.28125,2015.625,281.25,270018,1180678,133510,100,33.117284,?
nursery,2,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0426,11664,1296,1185,111,0,91.435185,8.564815,0,0.873087,0.072498,0.166183,26.5531,44.979586,2223.268119,448.070795,1775.197324,1.715485,0.345734,1.369751,1779.167007,1.372814,80.024851,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.914352,0.041076,0.958924,0.085648,0.919053,0.914352,0.904365,0.8728,0.987903,0.973059,0.708989,0.914352,2.031,0.251,2.015625,0.25,2015.625,250,273737,1180678,133510,100,33.580247,?
nursery,2,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0426,11664,1296,1186,110,0,91.512346,8.487654,0,0.874273,0.070497,0.165682,25.820286,44.844183,2223.268119,440.232871,1783.035248,1.715485,0.339686,1.375799,1787.142712,1.378968,80.383589,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.915123,0.04046,0.95954,0.084877,0.918609,0.915123,0.90498,0.873326,0.986908,0.971174,0.7095,0.915123,2.022,0.26,2.015625,0.25,2015.625,250,272453,1180678,133510,100,33.117284,?
nursery,3,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0426,11664,1296,1182,114,0,91.203704,8.796296,0,0.869713,0.07421,0.171853,27.179965,46.513455,2223.34536,468.184656,1755.160704,1.715544,0.361254,1.354291,1763.181573,1.36048,79.30309,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.912037,0.042096,0.957904,0.087963,0.916663,0.912037,0.903069,0.870631,0.984028,0.963917,0.720722,0.912037,2.039,0.27,2.046875,0.265625,2046.875,265.625,275301,1180678,133510,100,33.179012,?
nursery,3,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0426,11664,1296,1185,111,0,91.435185,8.564815,0,0.87313,0.071379,0.166891,26.142894,45.170552,2223.34536,447.051714,1776.293646,1.715544,0.344947,1.370597,1780.884112,1.374139,80.099302,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.914352,0.041071,0.958929,0.085648,0.919393,0.914352,0.905376,0.87427,0.986865,0.970714,0.722515,0.914352,2.029,0.27,2.03125,0.28125,2031.25,281.25,269421,1180678,133510,100,33.395062,?
nursery,3,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0426,11664,1296,1183,113,0,91.280864,8.719136,0,0.870887,0.071236,0.165921,26.090647,44.907872,2223.34536,442.944146,1780.401214,1.715544,0.341778,1.373766,1785.525149,1.37772,80.308043,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.912809,0.041556,0.958444,0.087191,0.91646,0.912809,0.903729,0.871274,0.986845,0.972224,0.721259,0.912809,2.029,0.268,2.03125,0.265625,2031.25,265.625,269554,1180678,133510,100,33.287037,?
nursery,3,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0426,11664,1296,1196,100,0,92.283951,7.716049,0,0.885667,0.071412,0.164297,26.154977,44.468303,2223.34536,440.452918,1782.892442,1.715544,0.339856,1.375689,1785.703462,1.377858,80.316063,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.92284,0.037051,0.962949,0.07716,0.927583,0.92284,0.912735,0.885389,0.98939,0.975389,0.715509,0.92284,2.038,0.261,2.03125,0.265625,2031.25,265.625,271304,1180678,133510,100,33.472222,?
nursery,3,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0426,11664,1296,1187,109,0,91.589506,8.410494,0,0.875343,0.073159,0.168377,26.795285,45.573571,2223.268119,455.027152,1768.240967,1.715485,0.351101,1.364383,1772.360071,1.367562,79.718683,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.915895,0.040288,0.959712,0.084105,?,0.915895,?,?,0.987343,0.972887,?,0.915895,2.027,0.279,2.015625,0.28125,2015.625,281.25,272769,1180678,133510,100,33.287037,?
nursery,3,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0426,11664,1296,1187,109,0,91.589506,8.410494,0,0.875495,0.074017,0.169867,27.109681,45.976836,2223.268119,462.256421,1761.011698,1.715485,0.356679,1.358805,1767.561778,1.363859,79.502862,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.915895,0.04011,0.95989,0.084105,0.919249,0.915895,0.907652,0.876502,0.985707,0.968087,0.736383,0.915895,2.038,0.27,2.03125,0.265625,2031.25,265.625,272907,1180678,133510,100,33.395062,?
nursery,3,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0426,11664,1296,1195,101,0,92.20679,7.79321,0,0.884558,0.069504,0.162589,25.456736,44.006842,2223.268119,431.812397,1791.455722,1.715485,0.333189,1.382296,1795.516382,1.385429,80.760227,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.922068,0.037196,0.962804,0.077932,0.925354,0.922068,0.911806,0.883479,0.988422,0.974544,0.714828,0.922068,2.102,0.278,2.09375,0.28125,2093.75,281.25,271105,1180678,133510,100,33.317901,?
nursery,3,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0426,11664,1296,1189,107,0,91.743827,8.256173,0,0.877839,0.070068,0.163726,25.663197,44.314632,2223.268119,436.451781,1786.816338,1.715485,0.336768,1.378716,1791.8629,1.38261,80.595898,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.917438,0.039263,0.960737,0.082562,0.920329,0.917438,0.909935,0.879185,0.987724,0.973545,0.749574,0.917438,2.111,0.305,2.09375,0.296875,2093.75,296.875,273076,1180678,133510,100,33.37963,?
nursery,3,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0426,11664,1296,1180,116,0,91.049383,8.950617,0,0.867522,0.072767,0.168644,26.651204,45.644409,2230.321868,461.482346,1768.839522,1.720927,0.356082,1.364845,1772.390672,1.367585,79.467932,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.910494,0.042434,0.957566,0.089506,?,0.910494,?,?,0.986645,0.968286,?,0.910494,2.075,0.26,2.046875,0.265625,2046.875,265.625,272010,1180678,133510,99.92284,33.179012,?
nursery,3,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1196,100,0,92.283951,7.716049,0,0.885809,0.070746,0.164003,25.910932,44.388481,2230.321868,447.368581,1782.953287,1.720927,0.345192,1.375736,1786.488163,1.378463,80.100016,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.92284,0.036516,0.963484,0.07716,?,0.92284,?,?,0.988411,0.970521,?,0.92284,2.02,0.27,1.984375,0.265625,1984.375,265.625,267523,1180678,133510,99.92284,33.194444,?
nursery,4,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1192,104,0,91.975309,8.024691,0,0.88117,0.072547,0.16666,26.570995,45.108733,2223.268119,450.299444,1772.968675,1.715485,0.347453,1.368031,1776.594712,1.370829,79.909153,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.919753,0.038274,0.961726,0.080247,0.923,0.919753,0.910519,0.881304,0.987509,0.972608,0.726578,0.919753,2.027,0.27,2.015625,0.265625,2015.625,265.625,272631,1180678,133510,100,33.317901,?
nursery,4,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1206,90,0,93.055556,6.944444,0,0.897217,0.066864,0.156103,24.48957,42.251439,2223.268119,406.741344,1816.526775,1.715485,0.313844,1.401641,1818.898961,1.403471,81.811948,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.930556,0.033292,0.966708,0.069444,0.933813,0.930556,0.922969,0.898722,0.991658,0.982474,0.759725,0.930556,2.038,0.27,2.046875,0.265625,2046.875,265.625,273431,1180678,133510,100,33.271605,?
nursery,4,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1180,116,0,91.049383,8.950617,0,0.867426,0.073256,0.16936,26.830714,45.839594,2223.268119,456.043494,1767.224625,1.715485,0.351885,1.363599,1772.967431,1.36803,79.746002,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.910494,0.042586,0.957414,0.089506,0.913978,0.910494,0.900394,0.866498,0.985328,0.968805,0.705928,0.910494,2.082,0.27,2,0.265625,2000,265.625,272071,1180678,133510,100,33.055556,?
nursery,4,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1197,99,0,92.361111,7.638889,0,0.886802,0.069994,0.162057,25.636192,43.862925,2223.268119,431.784704,1791.483415,1.715485,0.333167,1.382317,1794.258818,1.384459,80.703663,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.923611,0.036734,0.963266,0.076389,0.928215,0.923611,0.913481,0.886432,0.989883,0.9768,0.716106,0.923611,2.029,0.26,2.015625,0.265625,2015.625,265.625,270438,1180678,133510,100,33.333333,?
nursery,4,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1189,107,0,91.743827,8.256173,0,0.87773,0.070926,0.165189,25.977343,44.710753,2223.268119,441.569016,1781.699103,1.715485,0.340717,1.374768,1785.164557,1.377442,80.294614,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.917438,0.039441,0.960559,0.082562,0.921042,0.917438,0.908291,0.878061,0.987707,0.971233,0.724831,0.917438,2.046,0.26,2.03125,0.25,2031.25,250,268458,1180678,133510,100,33.225309,?
nursery,4,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1178,118,0,90.895062,9.104938,0,0.865069,0.07365,0.172006,26.975259,46.555652,2223.268119,464.850485,1758.417634,1.715485,0.358681,1.356804,1764.091823,1.361182,79.346787,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.908951,0.0437,0.9563,0.091049,0.914309,0.908951,0.899083,0.865164,0.984173,0.965212,0.704854,0.908951,2.019,0.261,1.953125,0.265625,1953.125,265.625,273637,1180678,133510,100,33.441358,?
nursery,4,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1182,114,0,91.203704,8.796296,0,0.869765,0.070775,0.164453,25.921712,44.510444,2223.34536,437.617118,1785.728242,1.715544,0.337668,1.377877,1790.108574,1.381257,80.514193,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.912037,0.042042,0.957958,0.087963,0.916249,0.912037,0.903947,0.87126,0.987792,0.974247,0.73346,0.912037,2.042,0.261,2.03125,0.25,2031.25,250,273817,1180678,133510,100,33.333333,?
nursery,4,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1178,118,0,90.895062,9.104938,0,0.865157,0.072027,0.168106,26.380345,45.499231,2223.34536,451.324861,1772.020499,1.715544,0.348244,1.3673,1778.081484,1.371976,79.973247,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.908951,0.043228,0.956772,0.091049,0.912367,0.908951,0.898837,0.864221,0.985506,0.968592,0.704706,0.908951,2.027,0.25,2.03125,0.25,2031.25,250,270741,1180678,133510,100,33.256173,?
nursery,4,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1186,110,0,91.512346,8.487654,0,0.874315,0.072311,0.166202,26.48353,44.982711,2230.399109,456.262169,1774.136941,1.720987,0.352054,1.368933,1777.759917,1.371728,79.70591,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.915123,0.040118,0.959882,0.084877,?,0.915123,?,?,0.987977,0.971584,?,0.915123,2.013,0.28,1.984375,0.28125,1984.375,281.25,270295,1180678,133510,99.92284,33.518519,?
nursery,4,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1178,118,0,90.895062,9.104938,0,0.865174,0.073748,0.171053,27.010016,46.295648,2230.399109,475.634546,1754.764563,1.720987,0.367002,1.353985,1763.370353,1.360625,79.060754,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.908951,0.043276,0.956724,0.091049,?,0.908951,?,?,0.98523,0.964034,?,0.908951,1.999,0.27,1.984375,0.265625,1984.375,265.625,269565,1180678,133510,99.92284,33.287037,?
nursery,5,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1181,115,0,91.126543,8.873457,0,0.868803,0.070887,0.166101,25.962817,44.9567,2223.34536,443.005473,1780.339887,1.715544,0.341825,1.373719,1785.498743,1.3777,80.306855,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.911265,0.042122,0.957878,0.088735,0.914131,0.911265,0.905336,0.870958,0.986102,0.97015,0.76701,0.911265,2.049,0.295,2.015625,0.296875,2015.625,296.875,272974,1180678,133510,100,33.302469,?
nursery,5,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1182,114,0,91.203704,8.796296,0,0.869698,0.072991,0.169469,26.733273,45.868249,2223.34536,458.250416,1765.094945,1.715544,0.353588,1.361956,1770.358165,1.366017,79.625874,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.912037,0.042178,0.957822,0.087963,0.917251,0.912037,0.903103,0.870941,0.985646,0.967791,0.720738,0.912037,2.022,0.26,2.015625,0.265625,2015.625,265.625,272860,1180678,133510,100,33.271605,?
nursery,5,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1194,102,0,92.12963,7.87037,0,0.883453,0.072679,0.168822,26.619163,45.693182,2223.34536,458.884443,1764.460917,1.715544,0.354078,1.361467,1773.215247,1.368222,79.754377,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.921296,0.037562,0.962438,0.078704,0.924715,0.921296,0.912076,0.883689,0.98553,0.965936,0.727773,0.921296,2.039,0.263,2.015625,0.265625,2015.625,265.625,274459,1180678,133510,100,33.410494,?
nursery,5,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1199,97,0,92.515432,7.484568,0,0.889128,0.07056,0.163009,25.843,44.119743,2223.34536,432.833528,1790.511832,1.715544,0.333976,1.381568,1793.745988,1.384063,80.677794,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.925154,0.035755,0.964245,0.074846,0.928567,0.925154,0.91488,0.888121,0.989105,0.977163,0.717206,0.925154,2.007,0.27,1.984375,0.28125,1984.375,281.25,272735,1180678,133510,100,33.317901,?
nursery,5,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1179,117,0,90.972222,9.027778,0,0.86621,0.07113,0.165073,26.052306,44.67919,2223.268119,440.763072,1782.505047,1.715485,0.340095,1.37539,1785.931118,1.378033,80.329093,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.909722,0.043114,0.956886,0.090278,?,0.909722,?,?,0.988259,0.974939,?,0.909722,2.022,0.26,2,0.265625,2000,265.625,271317,1180678,133510,100,33.410494,?
nursery,5,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1193,103,0,92.052469,7.947531,0,0.882296,0.071545,0.16498,26.204318,44.654121,2223.268119,442.921212,1780.346907,1.715485,0.34176,1.373724,1784.416026,1.376864,80.260946,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.920525,0.038013,0.961987,0.079475,0.924154,0.920525,0.911341,0.882632,0.98833,0.974319,0.727208,0.920525,2.036,0.26,2.015625,0.265625,2015.625,265.625,271893,1180678,133510,100,33.410494,?
nursery,5,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1199,97,0,92.515432,7.484568,0,0.889107,0.070018,0.161688,25.645065,43.763043,2223.268119,429.553752,1793.714367,1.715485,0.331446,1.384039,1796.57163,1.386244,80.807691,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.925154,0.035887,0.964113,0.074846,0.928987,0.925154,0.914933,0.88831,0.989952,0.977796,0.717253,0.925154,2.031,0.26,2,0.25,2000,250,271247,1180678,133510,100,33.256173,?
nursery,5,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1183,113,0,91.280864,8.719136,0,0.870868,0.071493,0.166445,26.185049,45.050644,2223.268119,445.389766,1777.878353,1.715485,0.343665,1.37182,1781.72384,1.374787,80.139855,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.912809,0.041656,0.958344,0.087191,0.916696,0.912809,0.903759,0.871367,0.986992,0.971914,0.721288,0.912809,2.028,0.261,2,0.265625,2000,265.625,270689,1180678,133510,100,33.395062,?
nursery,5,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1177,119,0,90.817901,9.182099,0,0.86402,0.073745,0.17026,27.009273,46.081901,2230.321868,470.220561,1760.101307,1.720927,0.362825,1.358103,1766.815804,1.363284,79.217974,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.908179,0.043453,0.956547,0.091821,?,0.908179,?,?,0.985134,0.965273,?,0.908179,2.031,0.266,2,0.265625,2000,265.625,268070,1180678,133510,99.92284,33.179012,?
nursery,5,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1178,118,0,90.895062,9.104938,0,0.865183,0.071838,0.167225,26.310829,45.260321,2230.321868,455.989846,1774.332023,1.720927,0.351844,1.369083,1776.989946,1.371134,79.674148,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.908951,0.043222,0.956778,0.091049,?,0.908951,?,?,0.986864,0.968736,?,0.908951,2.005,0.27,2,0.265625,2000,265.625,269535,1180678,133510,99.92284,33.179012,?
nursery,6,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1182,114,0,91.203704,8.796296,0,0.869718,0.072719,0.168123,26.634181,45.504782,2223.268119,453.25787,1770.010249,1.715485,0.349736,1.365749,1772.925458,1.367998,79.744114,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.912037,0.042065,0.957935,0.087963,0.91616,0.912037,0.903024,0.870346,0.986577,0.969919,0.720708,0.912037,2.017,0.27,2,0.265625,2000,265.625,270901,1180678,133510,100,33.302469,?
nursery,6,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1173,123,0,90.509259,9.490741,0,0.859441,0.071728,0.168179,26.271182,45.519969,2223.268119,449.955809,1773.31231,1.715485,0.347188,1.368297,1778.284622,1.372133,79.985163,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.905093,0.045299,0.954701,0.094907,0.909237,0.905093,0.896177,0.860102,0.985826,0.969193,0.715368,0.905093,2.014,0.27,1.984375,0.265625,1984.375,265.625,270925,1180678,133510,100,33.256173,?
nursery,6,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1181,115,0,91.126543,8.873457,0,0.868524,0.072437,0.168173,26.531044,45.518359,2223.268119,453.392651,1769.875468,1.715485,0.34984,1.365645,1776.707651,1.370916,79.914232,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.911265,0.042474,0.957526,0.088735,0.915721,0.911265,0.901304,0.868112,0.986038,0.969409,0.706606,0.911265,2.008,0.27,1.984375,0.265625,1984.375,265.625,273434,1180678,133510,100,33.271605,?
nursery,6,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1200,96,0,92.592593,7.407407,0,0.890293,0.069701,0.162512,25.528956,43.986137,2223.268119,431.384843,1791.883276,1.715485,0.332859,1.382626,1796.362897,1.386082,80.798302,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.925926,0.035478,0.964522,0.074074,0.929446,0.925926,0.916658,0.890553,0.989044,0.975888,0.731358,0.925926,2.033,0.27,2.03125,0.28125,2031.25,281.25,269408,1180678,133510,100,33.117284,?
nursery,6,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 50 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220615.0427,11664,1296,1193,103,0,92.052469,7.947531,0,0.88231,0.069235,0.162282,25.358051,43.923886,2223.268119,429.312225,1793.955894,1.715485,0.331259,1.384225,1799.397038,1.388424,80.934774,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.920525,0.037924,0.962076,0.079475,0.923795,0.920525,0.911286,0.882454,0.988516,0.976342,0.727176,0.920525,2.051,0.28,2.0625,0.28125,2062.5,281.25,269056,1180678,133510,100,33.364198,?
