@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

splice,6,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,295,24,0,92.476489,7.523511,0,0.875581,0.107677,0.203689,26.241147,44.953136,472.728597,105.118472,367.610125,1.481908,0.329525,1.152383,372.601817,1.168031,78.819394,0.844156,65,0.008264,2,0.991736,240,0.155844,12,0.970149,0.844156,0.902778,0.878143,0.992433,0.979874,0.924765,0.06408,0.93592,0.075235,0.927086,0.924765,0.924084,0.876574,0.988131,0.981511,0.918487,0.924765,0.803,0.105,0.8125,0.09375,812.5,93.75,2691387,1496886,177502,99.68652,56.008359,?
splice,6,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,294,25,0,92.163009,7.836991,0,0.870397,0.099571,0.198359,24.265705,43.776905,472.728597,105.641626,367.086971,1.481908,0.331165,1.150743,380.377341,1.192405,80.464212,0.844156,65,0.016529,4,0.983471,238,0.155844,12,0.942029,0.844156,0.890411,0.860187,0.991736,0.974075,0.92163,0.065078,0.934922,0.07837,0.923198,0.92163,0.92082,0.872126,0.986426,0.97594,0.913979,0.92163,0.842,0.102,0.84375,0.109375,843.75,109.375,2681081,1496886,177502,99.68652,55.067921,?
splice,6,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,295,24,0,92.476489,7.523511,0,0.875045,0.107853,0.203528,26.283903,44.917718,472.728597,105.737042,366.991556,1.481908,0.331464,1.150444,372.399944,1.167398,78.776691,0.857143,66,0.008264,2,0.991736,240,0.142857,11,0.970588,0.857143,0.910345,0.886966,0.989213,0.973799,0.924765,0.068803,0.931197,0.075235,0.92826,0.924765,0.924124,0.876011,0.988899,0.980782,0.919442,0.924765,0.85,0.102,0.84375,0.09375,843.75,93.75,2694298,1496886,177502,100,55.903866,?
splice,6,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,303,16,0,94.984326,5.015674,0,0.917172,0.094368,0.186127,22.997666,41.077283,472.728597,87.982124,384.746473,1.481908,0.275806,1.206102,386.512234,1.211637,81.761974,0.844156,65,0,0,1,242,0.155844,12,1,0.844156,0.915493,0.896814,0.996297,0.988942,0.949843,0.046656,0.953344,0.050157,0.952606,0.949843,0.949024,0.918474,0.994559,0.991761,0.945199,0.949843,0.783,0.107,0.78125,0.109375,781.25,109.375,2686299,1496886,177502,100,53.500522,?
splice,6,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,297,22,0,93.103448,6.896552,0,0.886112,0.0924,0.182531,22.518097,40.283716,472.728597,87.355386,385.373211,1.481908,0.273841,1.208066,389.080083,1.219687,82.305171,0.857143,66,0.004132,1,0.995868,241,0.142857,11,0.985075,0.857143,0.916667,0.896128,0.994848,0.987776,0.931034,0.062085,0.937915,0.068966,0.933845,0.931034,0.930732,0.883776,0.992935,0.989462,0.92885,0.931034,0.786,0.115,0.78125,0.109375,781.25,109.375,2689339,1496886,177502,100,53.709509,?
splice,6,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,293,26,0,91.84953,8.15047,0,0.864382,0.100547,0.196335,24.534237,43.391464,471.62119,96.174776,375.446414,1.478436,0.301488,1.176948,377.299058,1.182756,80.000447,0.828947,63,0.020576,5,0.979424,238,0.171053,13,0.926471,0.828947,0.875,0.840871,0.991228,0.971888,0.918495,0.071519,0.928481,0.081505,0.92096,0.918495,0.917665,0.865602,0.992726,0.986621,0.911296,0.918495,0.852,0.097,0.84375,0.09375,843.75,93.75,2685721,1496886,177502,100,54.231975,?
splice,6,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,308,11,0,96.551724,3.448276,0,0.943935,0.084859,0.164007,20.706345,36.246903,471.62119,76.981847,394.639343,1.478436,0.241322,1.237114,397.677651,1.246638,84.321413,0.947368,72,0.012346,3,0.987654,240,0.052632,4,0.96,0.947368,0.953642,0.939305,0.994152,0.982195,0.965517,0.018132,0.981868,0.034483,0.965732,0.965517,0.965572,0.946328,0.995923,0.991636,0.960404,0.965517,0.857,0.094,0.828125,0.09375,828.125,93.75,2692261,1496886,177502,100,53.187043,?
splice,6,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,305,14,0,95.611285,4.388715,0,0.928442,0.095309,0.182574,23.256174,40.350266,471.62119,90.481322,381.139867,1.478436,0.283641,1.194796,387.485862,1.214689,82.160401,0.947368,72,0.016461,4,0.983539,239,0.052632,4,0.947368,0.947368,0.947368,0.930908,0.99177,0.981259,0.956113,0.030722,0.969278,0.043887,0.956121,0.956113,0.956102,0.926535,0.991026,0.986321,0.954193,0.956113,0.81,0.102,0.796875,0.09375,796.875,93.75,2686484,1496886,177502,99.68652,54.440961,?
splice,6,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,302,17,0,94.670846,5.329154,0,0.912104,0.087622,0.180264,21.380614,39.839756,471.623505,89.49229,382.131215,1.478444,0.28054,1.197903,392.277832,1.229711,83.176056,0.896104,69,0,0,1,242,0.103896,8,1,0.896104,0.945205,0.931358,0.991306,0.983932,0.946708,0.045716,0.954284,0.053292,0.948434,0.946708,0.946528,0.912328,0.991065,0.987299,0.94279,0.946708,0.844,0.111,0.828125,0.109375,828.125,109.375,2691600,1496886,177502,99.373041,53.814002,?
splice,6,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,302,17,0,94.670846,5.329154,0,0.911847,0.094182,0.182215,22.981123,40.270964,471.623505,97.542249,374.081256,1.478444,0.305775,1.172669,386.999312,1.213164,82.056833,0.896104,69,0,0,1,242,0.103896,8,1,0.896104,0.945205,0.931358,0.99458,0.987698,0.946708,0.048137,0.951863,0.053292,0.948726,0.946708,0.946428,0.912537,0.991622,0.988088,0.942549,0.946708,0.821,0.105,0.828125,0.109375,828.125,109.375,2679577,1496886,177502,99.373041,54.336468,?
splice,7,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,303,16,0,94.984326,5.015674,0,0.917152,0.09184,0.179171,22.40978,39.598125,471.62119,85.802866,385.818324,1.478436,0.268975,1.209462,388.851172,1.218969,82.449894,0.934211,71,0.00823,2,0.99177,241,0.065789,5,0.972603,0.934211,0.95302,0.939037,0.994585,0.986798,0.949843,0.047173,0.952827,0.050157,0.951588,0.949843,0.949684,0.915221,0.994565,0.99172,0.948337,0.949843,0.79,0.086,0.78125,0.078125,781.25,78.125,2682901,1496886,177502,100,54.336468,?
splice,7,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,298,21,0,93.416928,6.583072,0,0.891259,0.094319,0.186207,23.014612,41.153092,471.62119,88.645813,382.975377,1.478436,0.277887,1.20055,386.204565,1.210673,81.888722,0.894737,68,0.012346,3,0.987654,240,0.105263,8,0.957746,0.894737,0.92517,0.903683,0.99556,0.983765,0.934169,0.056951,0.943049,0.065831,0.935526,0.934169,0.933921,0.889397,0.993046,0.988057,0.930955,0.934169,0.825,0.091,0.796875,0.09375,796.875,93.75,2677952,1496886,177502,100,53.814002,?
splice,7,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,302,17,0,94.670846,5.329154,0,0.912219,0.086253,0.176137,21.0465,38.927635,471.62119,83.557671,388.063519,1.478436,0.261936,1.2165,393.540621,1.23367,83.44422,0.855263,65,0.00823,2,0.99177,241,0.144737,11,0.970149,0.855263,0.909091,0.885875,0.995452,0.985774,0.946708,0.045767,0.954233,0.053292,0.947716,0.946708,0.946067,0.910733,0.993017,0.989173,0.943258,0.946708,0.804,0.109,0.78125,0.109375,781.25,109.375,2686490,1496886,177502,99.68652,52.76907,?
splice,7,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,299,20,0,93.730408,6.269592,0,0.895871,0.101404,0.194365,24.712381,42.895276,472.728597,106.93237,365.796227,1.481908,0.335211,1.146697,379.450589,1.1895,80.268169,0.857143,66,0,0,1,242,0.142857,11,1,0.857143,0.923077,0.90547,0.992541,0.984574,0.937304,0.06009,0.93991,0.062696,0.941362,0.937304,0.936704,0.897852,0.988266,0.977189,0.932409,0.937304,0.827,0.105,0.8125,0.09375,812.5,93.75,2678257,1496886,177502,99.373041,54.858934,?
splice,7,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,297,22,0,93.103448,6.896552,0,0.886275,0.093081,0.189853,22.683936,41.899563,472.728597,97.432368,375.296229,1.481908,0.305431,1.176477,387.013726,1.213209,81.868059,0.844156,65,0.008264,2,0.991736,240,0.155844,12,0.970149,0.844156,0.902778,0.878143,0.984115,0.970759,0.931034,0.057363,0.942637,0.068966,0.932831,0.931034,0.930359,0.887025,0.986236,0.977281,0.925055,0.931034,0.866,0.101,0.84375,0.109375,843.75,109.375,2690106,1496886,177502,99.68652,53.500522,?
splice,7,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,300,19,0,94.043887,5.956113,0,0.902062,0.097696,0.192187,23.808778,42.414704,472.728597,97.029566,375.699031,1.481908,0.304168,1.17774,384.688742,1.205921,81.376237,0.831169,64,0,0,1,242,0.168831,13,1,0.831169,0.907801,0.888142,0.989589,0.978077,0.940439,0.047287,0.952713,0.059561,0.943468,0.940439,0.939581,0.904779,0.990855,0.98355,0.933421,0.940439,0.816,0.097,0.796875,0.109375,796.875,109.375,2683937,1496886,177502,99.68652,53.709509,?
splice,7,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,302,17,0,94.670846,5.329154,0,0.912496,0.099396,0.186841,24.222989,41.23496,472.728597,94.941463,377.787134,1.481908,0.297622,1.184286,383.355574,1.201742,81.094221,0.922078,71,0.008264,2,0.991736,240,0.077922,6,0.972603,0.922078,0.946667,0.930854,0.990126,0.976472,0.946708,0.04293,0.95707,0.053292,0.947272,0.946708,0.946392,0.913265,0.992067,0.986467,0.941749,0.946708,0.787,0.096,0.765625,0.09375,765.625,93.75,2686327,1496886,177502,99.68652,55.69488,?
splice,7,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,289,30,0,90.595611,9.404389,0,0.84403,0.110426,0.209658,26.911108,46.270374,472.728597,110.462686,362.265912,1.481908,0.346278,1.13563,368.179721,1.154168,77.883954,0.792208,61,0.020661,5,0.979339,237,0.207792,16,0.924242,0.792208,0.853147,0.815048,0.983847,0.956259,0.905956,0.077149,0.922851,0.094044,0.90771,0.905956,0.904543,0.846562,0.988277,0.978185,0.895783,0.905956,0.886,0.109,0.859375,0.109375,859.375,109.375,2695911,1496886,177502,99.68652,55.590387,?
splice,7,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,303,16,0,94.984326,5.015674,0,0.917391,0.089447,0.174533,21.825727,38.57315,471.623505,84.159097,387.464408,1.478444,0.263822,1.214622,391.265037,1.226536,82.96131,0.909091,70,0.008264,2,0.991736,240,0.090909,7,0.972222,0.909091,0.939597,0.922103,0.995975,0.988847,0.949843,0.042349,0.957651,0.050157,0.950607,0.949843,0.949602,0.917257,0.994678,0.99094,0.946006,0.949843,0.819,0.108,0.796875,0.109375,796.875,109.375,2684428,1496886,177502,100,54.545455,?
splice,7,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,309,10,0,96.865204,3.134796,0,0.948594,0.08029,0.158888,19.591416,35.115497,471.623505,72.021991,399.601514,1.478444,0.225774,1.252669,402.082049,1.260445,85.254879,0.922078,71,0.004132,1,0.995868,241,0.077922,6,0.986111,0.922078,0.95302,0.939627,0.997478,0.992312,0.968652,0.026766,0.973234,0.031348,0.969076,0.968652,0.968493,0.94799,0.996293,0.993704,0.966666,0.968652,0.813,0.113,0.796875,0.125,796.875,125,2690584,1496886,177502,100,53.396029,?
splice,8,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,301,18,0,94.357367,5.642633,0,0.906787,0.087907,0.178342,21.449967,39.415061,471.62119,90.1701,381.45109,1.478436,0.282665,1.195771,391.687709,1.227861,83.051338,0.855263,65,0.00823,2,0.99177,241,0.144737,11,0.970149,0.855263,0.909091,0.885875,0.996318,0.988993,0.943574,0.046764,0.953236,0.056426,0.944704,0.943574,0.942841,0.909215,0.99243,0.988149,0.936444,0.943574,0.83,0.091,0.8125,0.09375,812.5,93.75,2688977,1496886,177502,99.68652,53.08255,?
splice,8,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,307,12,0,96.238245,3.761755,0,0.938488,0.09292,0.170257,22.673237,37.628212,471.62119,81.866955,389.754235,1.478436,0.256636,1.2218,391.091491,1.225992,82.924919,0.947368,72,0.012346,3,0.987654,240,0.052632,4,0.96,0.947368,0.953642,0.939305,0.997076,0.991981,0.962382,0.026341,0.973659,0.037618,0.96234,0.962382,0.962271,0.93955,0.996565,0.993915,0.958048,0.962382,0.831,0.089,0.828125,0.09375,828.125,93.75,2689200,1496886,177502,100,55.3814,?
splice,8,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,303,16,0,94.984326,5.015674,0,0.917863,0.091753,0.180464,22.388486,39.883949,471.62119,87.663996,383.957193,1.478436,0.274809,1.203628,388.895948,1.21911,82.459388,0.894737,68,0.016461,4,0.983539,239,0.105263,8,0.944444,0.894737,0.918919,0.895007,0.992094,0.980133,0.949843,0.032717,0.967283,0.050157,0.949663,0.949843,0.949522,0.921766,0.993621,0.986985,0.941407,0.949843,0.843,0.099,0.828125,0.109375,828.125,109.375,2691713,1496886,177502,99.68652,54.336468,?
splice,8,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,297,22,0,93.103448,6.896552,0,0.885921,0.101614,0.195263,24.794648,43.154519,471.623505,101.769866,369.853639,1.478444,0.319028,1.159416,378.835808,1.187573,80.325896,0.857143,66,0.008264,2,0.991736,240,0.142857,11,0.970588,0.857143,0.910345,0.886966,0.993667,0.984966,0.931034,0.057914,0.942086,0.068966,0.932703,0.931034,0.930474,0.886668,0.98962,0.983733,0.924984,0.931034,0.818,0.109,0.8125,0.109375,812.5,109.375,2689447,1496886,177502,99.373041,56.008359,?
splice,8,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,289,30,0,90.595611,9.404389,0,0.84375,0.106306,0.202807,25.939664,44.821877,471.623505,105.021108,366.602397,1.478444,0.32922,1.149224,373.841927,1.171918,79.267026,0.844156,65,0.016529,4,0.983471,238,0.155844,12,0.942029,0.844156,0.890411,0.860187,0.987979,0.971349,0.905956,0.082737,0.917263,0.094044,0.908791,0.905956,0.905583,0.8402,0.988605,0.982439,0.902605,0.905956,0.83,0.115,0.828125,0.125,828.125,125,2696751,1496886,177502,99.68652,55.172414,?
splice,8,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,303,16,0,94.984326,5.015674,0,0.917876,0.097976,0.186771,23.876883,41.219334,472.728597,100.886735,371.841862,1.481908,0.316259,1.165648,385.65659,1.208955,81.580973,0.896104,69,0.004132,1,0.995868,241,0.103896,8,0.985714,0.896104,0.938776,0.922264,0.99678,0.990946,0.949843,0.039572,0.960428,0.050157,0.950831,0.949843,0.949654,0.917553,0.986756,0.977577,0.946348,0.949843,0.811,0.091,0.8125,0.078125,812.5,78.125,2681800,1496886,177502,99.68652,55.3814,?
splice,8,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,297,22,0,93.103448,6.896552,0,0.886436,0.103726,0.201036,25.278143,44.36768,472.728597,102.76543,369.963167,1.481908,0.322149,1.159759,376.804152,1.181204,79.708347,0.831169,64,0.012397,3,0.987603,239,0.168831,13,0.955224,0.831169,0.888889,0.860158,0.986208,0.966703,0.931034,0.057363,0.942637,0.068966,0.932318,0.931034,0.930215,0.885538,0.98804,0.980741,0.926039,0.931034,0.836,0.099,0.8125,0.109375,812.5,109.375,2689946,1496886,177502,99.68652,54.649948,?
splice,8,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,300,19,0,94.043887,5.956113,0,0.901361,0.093581,0.183274,22.805834,40.447727,472.728597,93.169929,379.558668,1.481908,0.292069,1.189839,387.786293,1.215631,82.031486,0.844156,65,0.008264,2,0.991736,240,0.155844,12,0.970149,0.844156,0.902778,0.878143,0.990394,0.97811,0.940439,0.056732,0.943268,0.059561,0.943254,0.940439,0.939812,0.901278,0.993353,0.988518,0.936817,0.940439,0.79,0.101,0.796875,0.09375,796.875,93.75,2696159,1496886,177502,99.373041,54.127482,?
splice,8,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,296,23,0,92.789969,7.210031,0,0.880765,0.101242,0.191133,24.672878,42.182158,472.728597,96.562856,376.165742,1.481908,0.302705,1.179203,381.354081,1.195467,80.67083,0.792208,61,0.004132,1,0.995868,241,0.207792,16,0.983871,0.792208,0.877698,0.852233,0.994097,0.983122,0.9279,0.060721,0.939279,0.0721,0.931281,0.9279,0.926354,0.883554,0.991277,0.986647,0.919401,0.9279,0.823,0.115,0.796875,0.125,796.875,125,2693023,1496886,177502,99.68652,56.112853,?
splice,8,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,302,17,0,94.670846,5.329154,0,0.912121,0.09389,0.17808,22.881152,39.301363,472.728597,86.064861,386.663736,1.481908,0.269796,1.212112,388.1579,1.216796,82.110095,0.883117,68,0.004132,1,0.995868,241,0.116883,9,0.985507,0.883117,0.931507,0.913566,0.994097,0.98527,0.946708,0.047653,0.952347,0.053292,0.948511,0.946708,0.946328,0.912675,0.994073,0.990573,0.942639,0.946708,0.814,0.101,0.8125,0.09375,812.5,93.75,2698073,1496886,177502,100,55.276907,?
splice,9,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,299,20,0,93.730408,6.269592,0,0.896886,0.093256,0.186506,22.755333,41.219235,471.623505,100.028228,371.595277,1.478444,0.313568,1.164875,386.518339,1.211656,81.954851,0.909091,70,0.016529,4,0.983471,238,0.090909,7,0.945946,0.909091,0.927152,0.904883,0.997263,0.991426,0.937304,0.051146,0.948854,0.062696,0.937922,0.937304,0.937153,0.894462,0.987397,0.977366,0.934513,0.937304,0.83,0.099,0.8125,0.09375,812.5,93.75,2686218,1496886,177502,99.68652,54.231975,?
splice,9,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,298,21,0,93.416928,6.583072,0,0.891421,0.102205,0.197734,24.938959,43.700695,471.623505,100.172536,371.450969,1.478444,0.31402,1.164423,376.592087,1.180539,79.850152,0.857143,66,0.016529,4,0.983471,238,0.142857,11,0.942857,0.857143,0.897959,0.869162,0.98975,0.966123,0.934169,0.052126,0.947874,0.065831,0.934672,0.934169,0.933544,0.892751,0.989456,0.980677,0.927146,0.934169,0.793,0.105,0.78125,0.09375,781.25,93.75,2692982,1496886,177502,100,55.172414,?
splice,9,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,302,17,0,94.670846,5.329154,0,0.91262,0.084499,0.171662,20.592503,37.88491,472.728597,81.666726,391.061871,1.481908,0.256009,1.225899,397.287855,1.245416,84.041426,0.87013,67,0.012397,3,0.987603,239,0.12987,10,0.957143,0.87013,0.911565,0.886863,0.996297,0.989954,0.946708,0.040569,0.959431,0.053292,0.947044,0.946708,0.946161,0.914351,0.994282,0.990255,0.940347,0.946708,0.829,0.105,0.8125,0.109375,812.5,109.375,2688649,1496886,177502,99.68652,53.500522,?
splice,9,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,294,25,0,92.163009,7.836991,0,0.870951,0.099666,0.192553,24.288827,42.495428,472.728597,93.513792,379.214805,1.481908,0.293147,1.188761,381.951072,1.197339,80.797116,0.818182,63,0.024793,6,0.975207,236,0.181818,14,0.913043,0.818182,0.863014,0.824602,0.990716,0.97304,0.92163,0.062716,0.937284,0.07837,0.922065,0.92163,0.920762,0.87032,0.992753,0.986529,0.915225,0.92163,0.809,0.102,0.8125,0.09375,812.5,93.75,2689976,1496886,177502,100,55.3814,?
splice,9,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,303,16,0,94.984326,5.015674,0,0.917526,0.097545,0.185652,23.77191,40.972566,472.728597,91.621282,381.107315,1.481908,0.287214,1.194694,385.447146,1.208298,81.536668,0.896104,69,0.004132,1,0.995868,241,0.103896,8,0.985714,0.896104,0.938776,0.922264,0.995438,0.98754,0.949843,0.044294,0.955706,0.050157,0.951225,0.949843,0.949631,0.916549,0.992528,0.987454,0.947299,0.949843,0.799,0.109,0.78125,0.109375,781.25,109.375,2686642,1496886,177502,100,55.3814,?
splice,9,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,301,18,0,94.357367,5.642633,0,0.907216,0.094126,0.185555,22.938712,40.951029,472.728597,102.805147,369.92345,1.481908,0.322273,1.159635,387.868409,1.215888,82.048857,0.883117,68,0.008264,2,0.991736,240,0.116883,9,0.971429,0.883117,0.92517,0.904564,0.991467,0.971803,0.943574,0.043928,0.956072,0.056426,0.944312,0.943574,0.943046,0.910454,0.989739,0.982485,0.935958,0.943574,0.784,0.089,0.765625,0.078125,765.625,78.125,2681630,1496886,177502,99.059561,54.754441,?
splice,9,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,292,27,0,91.53605,8.46395,0,0.859021,0.105641,0.201064,25.74493,44.373788,472.728597,101.109664,371.618933,1.481908,0.316958,1.16495,373.609658,1.17119,79.032591,0.753247,58,0.004132,1,0.995868,241,0.246753,19,0.983051,0.753247,0.852941,0.825636,0.993292,0.979192,0.915361,0.076518,0.923482,0.084639,0.920879,0.915361,0.913157,0.861876,0.992472,0.988347,0.906347,0.915361,0.807,0.109,0.8125,0.109375,812.5,109.375,2679670,1496886,177502,100,56.112853,?
splice,9,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,303,16,0,94.984326,5.015674,0,0.917148,0.090869,0.172469,22.172853,38.117034,471.62119,81.695204,389.925986,1.478436,0.256098,1.222339,390.782386,1.225023,82.859378,0.907895,69,0.004115,1,0.995885,242,0.092105,7,0.985714,0.907895,0.945205,0.930302,0.998051,0.994001,0.949843,0.04719,0.95281,0.050157,0.951546,0.949843,0.949727,0.915213,0.996933,0.994864,0.948363,0.949843,0.789,0.103,0.765625,0.109375,765.625,109.375,2685063,1496886,177502,100,54.545455,?
splice,9,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 4',-9204394360557300093,20220615.0349,2871,319,301,18,0,94.357367,5.642633,0,0.906792,0.094258,0.183562,22.99984,40.568531,471.62119,90.811689,380.8095,1.478436,0.284676,1.19376,386.890063,1.212822,82.034071,0.894737,68,0.00823,2,0.99177,241,0.105263,8,0.971429,0.894737,0.931507,0.912522,0.992473,0.983951,0.943574,0.049168,0.950832,0.056426,0.944836,0.943574,0.943245,0.906768,0.991218,0.986748,0.939352,0.943574,0.816,0.104,0.828125,0.09375,828.125,93.75,2698526,1496886,177502,99.68652,53.814002,?
