@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

spect,2,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,241,26,22,4,0,84.615385,15.384615,0,0.570248,0.190101,0.36112,59.136447,91.537526,18.398786,18.592775,-0.193989,0.707646,0.715107,-0.007461,5.932465,0.228172,32.243784,0.8,4,0.142857,3,0.857143,18,0.2,1,0.571429,0.8,0.666667,0.583887,0.857143,0.715833,0.846154,0.189011,0.810989,0.153846,0.875072,0.846154,0.855128,0.583887,0.857143,0.913303,0.783333,0.846154,0.021,0.002,0.03125,0,31.25,0,73922,55249,9454,92.307692,67.307692,?,?
spect,3,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,240,27,21,6,0,77.777778,22.222222,0,0.263636,0.212805,0.408736,66.946014,104.996004,18.743746,21.435559,-2.691812,0.694213,0.79391,-0.099697,3.762427,0.139349,20.072972,0.4,2,0.136364,3,0.863636,19,0.6,3,0.4,0.4,0.4,0.263636,0.854545,0.583333,0.777778,0.514141,0.485859,0.222222,0.777778,0.777778,0.777778,0.263636,0.854545,0.896672,0.631818,0.777778,0.025,0.002,0.03125,0,31.25,0,73686,55036,9667,92.592593,61.111111,?,?
spect,3,2,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,240,27,24,3,0,88.888889,11.111111,0,0.658228,0.132429,0.311953,41.660595,80.134367,18.743746,22.089557,-3.345811,0.694213,0.818132,-0.123919,10.012391,0.370829,53.417232,0.8,4,0.090909,2,0.909091,20,0.2,1,0.666667,0.8,0.727273,0.662541,0.836364,0.733333,0.888889,0.179798,0.820202,0.111111,0.899471,0.888889,0.892647,0.662541,0.836364,0.9086,0.828753,0.888889,0.02,0.002,0.015625,0,15.625,0,73646,55036,9667,92.592593,62.962963,?,?
spect,3,3,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,240,27,23,4,0,85.185185,14.814815,0,0.617021,0.244535,0.40617,72.560836,97.629295,20.661958,28.353337,-7.691379,0.765258,1.050124,-0.284866,3.289175,0.121821,15.91899,0.833333,5,0.142857,3,0.857143,18,0.166667,1,0.625,0.833333,0.714286,0.628655,0.793651,0.529563,0.851852,0.161376,0.838624,0.148148,0.875731,0.851852,0.85873,0.628655,0.793651,0.840104,0.807143,0.851852,0.021,0.003,0.03125,0,31.25,0,73676,55036,9667,88.888889,74.074074,?,?
spect,3,4,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,240,27,22,5,0,81.481481,18.518519,0,0.494382,0.232464,0.385543,68.979073,92.671334,20.661958,17.573044,3.088914,0.765258,0.650853,0.114404,3.523231,0.13049,17.051776,0.666667,4,0.142857,3,0.857143,18,0.333333,2,0.571429,0.666667,0.615385,0.496929,0.849206,0.759936,0.814815,0.291005,0.708995,0.185185,0.826984,0.814815,0.819679,0.496929,0.849206,0.909124,0.746717,0.814815,0.023,0.002,0.03125,0,31.25,0,73814,55036,9667,96.296296,72.222222,?,?
spect,3,5,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,240,27,20,7,0,74.074074,25.925926,0,0.363636,0.286001,0.484454,84.86526,116.446059,20.661958,37.702425,-17.040467,0.765258,1.396386,-0.631128,0.417348,0.015457,2.019888,0.666667,4,0.238095,5,0.761905,16,0.333333,2,0.444444,0.666667,0.533333,0.377964,0.777778,0.506944,0.740741,0.312169,0.687831,0.259259,0.790123,0.740741,0.756695,0.377964,0.777778,0.837067,0.676923,0.740741,0.024,0.002,0.015625,0,15.625,0,73704,55036,9667,77.777778,61.111111,?,?
spect,3,6,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,240,27,22,5,0,81.481481,18.518519,0,0.545455,0.197934,0.345848,58.732983,83.130108,20.661958,13.319075,7.342882,0.765258,0.493299,0.271959,6.243658,0.231247,30.218133,0.833333,5,0.190476,4,0.809524,17,0.166667,1,0.555556,0.833333,0.666667,0.566947,0.920635,0.842593,0.814815,0.171958,0.828042,0.185185,0.858025,0.814815,0.826211,0.566947,0.920635,0.946966,0.769231,0.814815,0.024,0.002,0.015625,0,15.625,0,73862,55036,9667,100,75.925926,?,?
spect,3,7,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,240,27,20,7,0,74.074074,25.925926,0,0.363636,0.279985,0.464555,83.080057,111.663002,20.661958,28.110723,-7.448765,0.765258,1.041138,-0.27588,0.026403,0.000978,0.127787,0.666667,4,0.238095,5,0.761905,16,0.333333,2,0.444444,0.666667,0.533333,0.377964,0.837302,0.551923,0.740741,0.312169,0.687831,0.259259,0.790123,0.740741,0.756695,0.377964,0.837302,0.863311,0.676923,0.740741,0.023,0.002,0.03125,0,31.25,0,73959,55036,9667,92.592593,72.222222,?,?
spect,3,8,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,241,26,17,9,0,65.384615,34.615385,0,0.273292,0.355654,0.533972,110.636103,135.352403,18.398786,43.921227,-25.522441,0.707646,1.689278,-0.981632,-6.068451,-0.233402,-32.982889,0.8,4,0.380952,8,0.619048,13,0.2,1,0.333333,0.8,0.470588,0.331286,0.757143,0.424603,0.653846,0.234799,0.765201,0.346154,0.814103,0.653846,0.690498,0.331286,0.757143,0.827201,0.606723,0.653846,0.021,0.002,0.015625,0.015625,15.625,15.625,74005,55249,9454,80.769231,71.153846,?,?
spect,3,9,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,241,26,22,4,0,84.615385,15.384615,0,0.570248,0.155458,0.337962,48.359545,85.667447,18.398786,13.237791,5.160995,0.707646,0.509146,0.1985,7.971639,0.306602,43.326985,0.8,4,0.142857,3,0.857143,18,0.2,1,0.571429,0.8,0.666667,0.583887,0.942857,0.844444,0.846154,0.189011,0.810989,0.153846,0.875072,0.846154,0.855128,0.583887,0.942857,0.959297,0.783333,0.846154,0.022,0.001,0.015625,0,15.625,0,74039,55249,9454,100,65.384615,?,?
spect,3,10,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,241,26,22,4,0,84.615385,15.384615,0,0.620438,0.187743,0.336688,58.402862,85.344565,18.398786,13.907269,4.491517,0.707646,0.534895,0.172751,5.675925,0.218305,30.849455,1,5,0.190476,4,0.809524,17,0,0,0.555556,1,0.714286,0.670623,0.97619,0.902857,0.846154,0.03663,0.96337,0.153846,0.91453,0.846154,0.860035,0.670623,0.97619,0.976143,0.804511,0.846154,0.021,0.002,0.03125,0,31.25,0,73998,55249,9454,96.153846,69.230769,?,?
spect,4,1,weka.classifiers.meta.RandomCommittee,'-S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.RandomFerns -- -S 1 -size 2',-9204394360557300093,20220614.0337,240,27,23,4,0,85.185185,14.814815,0,0.574803,0.214674,0.380744,67.534016,97.805231,18.743746,20.2665,-1.522753,0.694213,0.750611,-0.056398,4.047623,0.149912,21.594526,0.8,4,0.136364,3,0.863636,19,0.2,1,0.571429,0.8,0.666667,0.588251,0.854545,0.723109,0.851852,0.188215,0.811785,0.148148,0.879894,0.851852,0.86067,0.588251,0.854545,0.91629,0.785714,0.851852,0.021,0.002,0.015625,0,15.625,0,73820,55036,9667,92.592593,72.222222,?,?
